"sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29","sample_30","sample_31","sample_32","sample_33","sample_34","sample_35","sample_36","sample_37","sample_38","sample_39","sample_40","sample_41","sample_42","sample_43","sample_44","sample_45","sample_46","sample_47","sample_48","sample_49","sample_50","sample_51","sample_52","sample_53","sample_54","sample_55","sample_56","sample_57","sample_58","sample_59","sample_60","sample_61","sample_62","sample_63","sample_64","sample_65","sample_66","sample_67","sample_68","sample_69","sample_70","sample_71","sample_72","sample_73","sample_74","sample_75","sample_76","sample_77","sample_78","sample_79","sample_80","sample_81","sample_82","sample_83","sample_84","sample_85","sample_86","sample_87","sample_88","sample_89","sample_90","sample_91","sample_92","sample_93","sample_94","sample_95","sample_96","sample_97","sample_98","sample_99","sample_100","observation_id","y_true","cv_fold"
0.457795430176148,0.461361656281823,0.42972093478129,0.415414672939334,0.335759672360068,0.427473970981304,0.365098008247143,0.329909184637131,0.372166403999786,0.385603681415055,0.39092351117066,0.342048016258744,0.369636893037819,0.378211441162669,0.352045442796861,0.358408382953937,0.46019879840792,0.521126468828141,0.38387381417713,0.316447156653723,0.486931756928491,0.306205135015297,0.332328985610639,0.296175619085879,0.274225440272366,0.336499391525877,0.431294214008493,0.30415022626716,0.405148395885675,0.298738878599121,0.377190626543736,0.360782213655731,0.394096686084304,0.574874393284443,0.29193472355586,0.47799351892321,0.400726165841356,0.460013880641697,0.425464611214304,0.440892941443401,0.521636765397361,0.382679614279258,0.463815090759467,0.36254748480691,0.324992334764697,0.34210380862833,0.519111108120051,0.485271691099368,0.505643374093919,0.44968645360596,0.350443738360522,0.497661231432139,0.466756870719738,0.424103616705826,0.476491965597466,0.426523124343331,0.507038072358556,0.501977285392558,0.544885332559508,0.401349210859914,0.418040042603858,0.346913931994021,0.389201588714148,0.266345592073603,0.380731212469936,0.342726296137753,0.419837854415944,0.433185658855817,0.405268382568823,0.353404525715509,0.386324164994883,0.368305133422805,0.429710598145154,0.457548147675867,0.458932522245676,0.385720995768492,0.324996559889766,0.308722043274693,0.415583880525931,0.310285033988146,0.351341782397606,0.358234723527495,0.283224975448303,0.42309460412238,0.392044176980359,0.370006623268962,0.462641669902045,0.323098700597615,0.491396272328834,0.401047132957519,0.410937486751685,0.386134730968672,0.308826828099021,0.369275318495162,0.357098410518126,0.439917722976898,0.393587139844192,0.417046253704575,0.274337621531084,0.300613915379958,1,0.506909675598144,0
0.445358345191134,0.47032794354925,0.429362619183573,0.417361247756579,0.345525216647267,0.433133785230527,0.371178967665928,0.336184192706618,0.375604857324372,0.379449266689255,0.385562080243355,0.32917453052717,0.371163028569031,0.378729684683774,0.35150570612458,0.351535401673139,0.464634931878885,0.538458111402059,0.382683835824126,0.305839609809867,0.480372430137611,0.301036021006719,0.32519619768829,0.28425236032255,0.266386922404042,0.337588016052198,0.428119088986628,0.287644475798557,0.389729086814961,0.308360362021303,0.359671345935851,0.351233341227392,0.387293479813583,0.58178426293326,0.292396522897917,0.472063437916251,0.378993550443653,0.460163222974824,0.41650225289808,0.430244754863941,0.527233079920123,0.388605679014235,0.476467752045755,0.361889825427389,0.313563424957023,0.314091123451608,0.51610071841546,0.506027731712682,0.508004859983226,0.436133660392151,0.356816463399446,0.520550511054971,0.463345070356818,0.409068599535668,0.489147500461332,0.402787884606627,0.485920653249123,0.504664233448613,0.556004302386434,0.421876313783086,0.419055387514358,0.349891414839147,0.393407815203533,0.25835969132876,0.362647044579196,0.346127100320839,0.413172923874253,0.429367943266877,0.397361454204589,0.377450109692374,0.39600527322528,0.370564058536863,0.438982950779608,0.459585552504383,0.437031866944051,0.379554846611675,0.346935408369371,0.305186429830805,0.400387004257204,0.304856083575865,0.341523212749656,0.354964891430325,0.295565952388474,0.412297173206644,0.401928338924194,0.378759765072473,0.483223904982145,0.331782991203712,0.496922320370385,0.401116920287321,0.392381904622286,0.38892933455549,0.317841837083769,0.370714013416906,0.374347334818946,0.43285448299868,0.415367093043992,0.420624211856444,0.26399582551292,0.29388892610337,2,0.507777432032994,0
0.453297387480866,0.466529141323114,0.434699195383764,0.410824179508197,0.349455117100036,0.451655932907894,0.396294891051345,0.344060492118827,0.37632513791442,0.384879200583162,0.401587940517726,0.316832741995749,0.392525043551056,0.397010663969988,0.348357438107222,0.347210970241434,0.473378204408267,0.539257546022315,0.402827785246008,0.313276521409196,0.491260373469252,0.302943972953371,0.328074807415332,0.28837256016098,0.276737258485151,0.336759219419315,0.436709442569119,0.276662527306485,0.39053004192051,0.310786350303993,0.339316211943825,0.362812238507389,0.395544659258808,0.597685167011099,0.284542860519651,0.478848777246335,0.375883623093799,0.468678324964784,0.436950824692054,0.452626054704701,0.515070034185613,0.390936444965289,0.491677334773172,0.364207141563711,0.336514893167911,0.319854833060654,0.505603243170598,0.506109573654244,0.489802002713778,0.435140708976144,0.363574078172465,0.516994188259881,0.47452186858725,0.420487719410227,0.499081976681575,0.39602326726088,0.504590526512329,0.520829992407942,0.53496683781227,0.423063302898901,0.439648382087907,0.34442581133305,0.397726415667453,0.265801663617908,0.374541371050661,0.3553806955888,0.430850369810155,0.42295420988182,0.404973536025486,0.398754319632418,0.393048297888409,0.377299937718072,0.4441787298173,0.46195562039877,0.433243198626109,0.399232495322293,0.355461461422165,0.321684115391887,0.399795033064684,0.314988080589244,0.317708840364026,0.359239146705664,0.320330041766812,0.420303220135699,0.40911229563617,0.377266085135578,0.464171460498811,0.331033115877031,0.510691617997741,0.411050539567223,0.403189862822669,0.393333646551562,0.297633377442321,0.369258632903262,0.378469621420428,0.427323176294376,0.426866180949231,0.403168317196475,0.284175380009517,0.302694131830771,3,0.502331357683454,0
0.434480945514716,0.468748016019314,0.44263754329748,0.412242080686824,0.357446638082624,0.451709574766296,0.424794164192525,0.334244614583098,0.398579104628549,0.370073206585605,0.406319671252391,0.316929667486036,0.396474432258118,0.416380692878719,0.352884807567696,0.355079789755738,0.487549389377956,0.540537957756951,0.412436204536698,0.335340329695422,0.522183840801916,0.312406898660635,0.32662591213161,0.291155562075407,0.301389521931227,0.352203427052144,0.440474871701878,0.264722416588858,0.380744644660462,0.311277826930196,0.343567493589314,0.365127899564395,0.392438370677959,0.602894307410951,0.283237107398725,0.49309215380827,0.383355241315895,0.453132199051669,0.452764112781886,0.468664071145492,0.535332902200534,0.386420636414474,0.488971415559794,0.370626430765796,0.342143748204553,0.321490529753257,0.518509297639816,0.514832486535983,0.488923186388471,0.442083446069441,0.374416073717247,0.524649791558126,0.476627200720502,0.434223670838896,0.515578887447449,0.398206837471494,0.500141396421231,0.51945571652223,0.521739213779525,0.429512133395578,0.455336737274246,0.351471309324199,0.377620190298582,0.272332412188517,0.359687990454327,0.372062672492604,0.466200435592526,0.414957150127434,0.393753791240207,0.40226524682002,0.404876944483542,0.392160088115939,0.438110480227916,0.444059520162622,0.412101385094179,0.401197925891998,0.374921188571198,0.319884975049366,0.384059999008872,0.329541677258661,0.312153265655604,0.388919454937424,0.322986096986414,0.428071947019177,0.411812009727477,0.393274720329773,0.456096884880065,0.339636749613218,0.493554757026063,0.413249987398603,0.39182130113216,0.412213283804828,0.295665178801496,0.379460142994596,0.389473783580959,0.431637086321954,0.456479599791906,0.405957020414399,0.27594491525598,0.306720960868828,4,0.491593284606934,0
0.427962072499703,0.455840965040584,0.454061076261428,0.450163391389053,0.373400567947325,0.44413874731734,0.415396447513591,0.333324977954571,0.389745688197468,0.407926758783107,0.41992889293632,0.312796890022462,0.393052024222662,0.430142740324481,0.365330063544558,0.381249956585554,0.490938840896021,0.569769828109441,0.425417632103615,0.340901538865102,0.520837486374448,0.319108593122448,0.328553381812103,0.29592389171421,0.310917915409772,0.363715741085494,0.453699575851401,0.270465948089874,0.402102724388553,0.315270769687301,0.352575379188674,0.379486424170787,0.395757652444208,0.619059314667234,0.297506636894646,0.483511010421182,0.39489695700522,0.459457184390358,0.471505637437105,0.493528642633683,0.538101618283548,0.372014954395484,0.504583139884011,0.371532927943335,0.357102251386249,0.338561112355612,0.522553201313222,0.516481587384196,0.489253080431207,0.426698140766598,0.398248619124726,0.540813579015877,0.446867765690914,0.424821333038193,0.516015321838062,0.404755093893107,0.508748171666648,0.512117679713154,0.514310651166845,0.435249940195006,0.459724551569133,0.363724614027728,0.366241918996489,0.278123851747106,0.360268573818377,0.383189088875226,0.492516870037872,0.419744393064994,0.389887550053766,0.418283539747951,0.434329244626828,0.393546811434466,0.447290308494337,0.476445547885269,0.426131957764612,0.407743967966617,0.389444517529877,0.327088414990756,0.391275752220381,0.351813640915958,0.320243308843833,0.376368002970521,0.335733001310483,0.450258847888388,0.431313873269867,0.408303783650084,0.46151447933604,0.349266297057338,0.492723704968051,0.431184467065235,0.388612020345025,0.395048626029886,0.297140515280924,0.375906487011233,0.39077480974017,0.442978764684041,0.465744367736357,0.408303916525583,0.27560549762242,0.30180466072478,5,0.478893699645996,0
0.428457685192387,0.465703776887902,0.487066194222248,0.452952049641352,0.38282514848594,0.46827062225274,0.446613328246295,0.339389244877471,0.421916764573085,0.41725731778175,0.44127366574603,0.304467777444153,0.428638811720213,0.424296646054502,0.374132721186739,0.401717905012863,0.512156028104447,0.567142541642166,0.445739661123772,0.358995443295786,0.499870161067918,0.325469565432446,0.321917615782979,0.295504381056059,0.334312296794421,0.371466103785031,0.447188598754381,0.290446189812512,0.396853051001138,0.322169478626161,0.347843504042213,0.393319890061196,0.395704147564387,0.63662140823141,0.302380153433214,0.491347295167855,0.394961421277952,0.456957127032055,0.472639433685341,0.496104750056228,0.53851881207939,0.374380281919976,0.527660592769016,0.375663295941072,0.357903283274144,0.35503481351284,0.533910518378404,0.533245784987843,0.497223120550772,0.41320484423748,0.400770862399731,0.555660530527755,0.470605412101467,0.42949864691631,0.534180642632172,0.406642891619507,0.525987052327247,0.527784064532167,0.512252220012448,0.46354537148982,0.44772109960237,0.367481793323012,0.372314906081174,0.290224537373547,0.377065538618642,0.396293020155004,0.508557412565235,0.430697884902281,0.403501738688112,0.407447052539171,0.428242692580642,0.416330799371649,0.477913915236702,0.482081588905584,0.431714365836767,0.421540740748455,0.385278102184527,0.332868597890298,0.416533720520026,0.371841554878572,0.332417852654635,0.386151340122647,0.332844990356964,0.454398006501188,0.429339245352717,0.41144107860637,0.484088665807619,0.36410304304116,0.490104376570697,0.440395467322199,0.419227364117269,0.424413779733516,0.308871023119634,0.392192456927332,0.395994222926901,0.443576479400643,0.487685230511353,0.404976851776625,0.278193309780894,0.322842729911632,6,0.470808846609933,0
0.454536575252626,0.489565034892927,0.504768595661439,0.464602418006663,0.400732515284044,0.467974580485963,0.488432432699871,0.353081347441121,0.432322504484633,0.430157342181453,0.467018249326717,0.324955145679231,0.439263213641193,0.42122531163945,0.392115516105082,0.420754854957735,0.522277590358665,0.584403390395673,0.445980039338748,0.379180456321085,0.5131989880487,0.32480050549687,0.338122233154754,0.321065102259861,0.36419353982021,0.380806802452823,0.459849612369295,0.301328538509115,0.403684968723177,0.339823519817713,0.34886669598724,0.407789945831369,0.394256673485232,0.632058096504254,0.320491238180788,0.502018631507336,0.415075317345667,0.473501712413567,0.486603366352926,0.49967379829628,0.53810311454377,0.415537749793598,0.552542588419525,0.38968317747424,0.382742152595769,0.366855626956097,0.536561281858638,0.535177001159398,0.499482544984738,0.414307571845786,0.411868998686215,0.575474892531005,0.494608267253765,0.440083828670018,0.548033209103362,0.433845229621213,0.527375389271259,0.53133365033861,0.536965417631214,0.49977583239252,0.452523557700512,0.383521744918024,0.391118120009713,0.308406266931192,0.395014831633072,0.422774874533456,0.524997965459438,0.450519137351069,0.437484857486743,0.43044927731954,0.447697342316376,0.435272947909855,0.493540104216787,0.493738225894815,0.431448356758599,0.446729639891994,0.408862604692047,0.341769083976857,0.420127269815573,0.387010692745124,0.35431858968076,0.414022981033461,0.347903439798742,0.473321067195776,0.457032634284214,0.426570467568812,0.481939356014598,0.392884468390499,0.496526496379766,0.47025795399024,0.42976773222968,0.441247326844715,0.324834307910372,0.430449588676193,0.423573354806831,0.447487176905208,0.503275674634615,0.425859399808414,0.298374074393116,0.355795606507935,7,0.466560543605259,0
0.469205525377236,0.512688113181617,0.529850217995819,0.484498115344665,0.431540830141596,0.483589443684428,0.508212417878133,0.388750562525075,0.450472761456067,0.457887751632987,0.481663141180482,0.343120514605762,0.473937315629965,0.445519787139591,0.405481809627228,0.455955789721261,0.542098908641571,0.606272731708441,0.447319965395567,0.404741910359342,0.547301820136592,0.354768885263058,0.367321738870061,0.336955737476857,0.375558255845096,0.408199765575487,0.482777991027396,0.312308120899993,0.428616679564878,0.368863645627392,0.368577171618975,0.424738049100046,0.413188068074114,0.654600835128486,0.321585654647798,0.515741451819681,0.434796310221413,0.515312626285681,0.492528199253527,0.517929205205578,0.551077048371154,0.434626731748177,0.554408940565322,0.407757220940405,0.415011841885551,0.382825696632615,0.547912587316227,0.553382776668583,0.501936876186686,0.433991845644889,0.421672417285142,0.595710794954765,0.508191677210834,0.455068113551239,0.558909294396056,0.44195474285068,0.538455643587848,0.53233788717935,0.563915911742937,0.513169383396879,0.486871532786826,0.397817545062065,0.392797736464726,0.325344594227748,0.429283345443878,0.446543697291606,0.550376165037632,0.474385575306,0.45604191998749,0.45921600022061,0.471595869367734,0.443008621468029,0.502410618572004,0.506369395681389,0.454975642939936,0.466343840078941,0.43351221857657,0.353897245449228,0.433947723786204,0.412548152175703,0.379408797725051,0.443398391359082,0.358570269062952,0.484007914582409,0.464574289807258,0.446675959340132,0.496398993262142,0.423672962562001,0.518533336609254,0.484014822511508,0.462646743920802,0.471141651176925,0.351920346323729,0.459367265836475,0.442525258847003,0.468766737636001,0.52006798076676,0.40766469683161,0.318051578611865,0.382505454965093,8,0.483996064322335,0
0.513096983132028,0.537379496205419,0.548240462674491,0.501010280275118,0.455827533166308,0.501431046217474,0.513016616223407,0.406175598637586,0.47095964835184,0.473759585666174,0.501398086306299,0.374891376709024,0.481286989748482,0.459795188565369,0.414448892512802,0.455366143405668,0.556041420472383,0.620163317209922,0.457730802164437,0.428553434164274,0.57632196593217,0.36462257381991,0.392647918422742,0.356795586195137,0.374858556870204,0.411808795433642,0.501257588323108,0.3466832571843,0.433382149588389,0.395981909862372,0.402546336066878,0.443626388711387,0.434308781439229,0.655181284282749,0.327201975525482,0.537258071424476,0.451807672996561,0.511197507199652,0.521315316040566,0.531161804148564,0.555185885048814,0.445864151009156,0.568466026353195,0.43169816630294,0.428084538485201,0.41143902269229,0.566227026506927,0.57583221779333,0.484077395740287,0.47058598203264,0.429397263994516,0.602125302014941,0.510090158692284,0.468335769386235,0.582226422736038,0.475372630862352,0.550027275472796,0.552279699069636,0.588332580025818,0.512370120989931,0.502270918384759,0.428984283680487,0.434389011486534,0.340097016491904,0.453265964234786,0.457562543186041,0.569873334569061,0.482249733708486,0.475881327435907,0.459192472895857,0.480742068101202,0.450797608812384,0.521561866429416,0.509678577625552,0.466340211596028,0.487961038574332,0.443659867905578,0.380091717548334,0.453515035878247,0.425671407156242,0.399964240078855,0.466438726916713,0.351501516425222,0.474226718410868,0.480597992508598,0.444958622580142,0.522945656667551,0.443929477470065,0.527083338008048,0.475964796188877,0.491557620180995,0.498127812274648,0.376715484787943,0.467327784307555,0.462851249961363,0.486162251054849,0.521139852875527,0.428994853597415,0.357496305300734,0.406754787299889,9,0.492887175423758,0
0.538208658807454,0.55342153445082,0.555691573287029,0.516517493741711,0.491029599127301,0.52579826745888,0.5270990243217,0.406188758412271,0.494465494801329,0.498503994964165,0.502474456573453,0.37929178929585,0.505118485190578,0.47219313863644,0.448083029562931,0.488690671973217,0.571157400838835,0.639021991250053,0.492962842710122,0.443847063637214,0.60067079008153,0.372451437092465,0.412110455856356,0.381791578153221,0.395591263451365,0.420284717586425,0.531131278064293,0.36115799002018,0.442246445628486,0.409303418878821,0.430112421698236,0.466645763200637,0.454621277944475,0.657840725511156,0.323388472893643,0.556406808597998,0.463602404674042,0.545464599949906,0.527570102149141,0.543271553960894,0.570948567463505,0.480493733581049,0.585833140267124,0.453859257054157,0.444843999116951,0.440479433621515,0.589293305344547,0.600130906110234,0.504078919511897,0.488148970252299,0.43873929173703,0.614850187832647,0.517354781544974,0.499884797052039,0.61618110069221,0.495487012810992,0.559846800802371,0.565750034544036,0.600493710696325,0.537813314440024,0.530878742877241,0.457306050655087,0.447979529880327,0.359871484833751,0.487191783194652,0.488066479694207,0.577404257456031,0.507836299794331,0.496569939309185,0.485325678386129,0.498226721659859,0.472720989472619,0.530275781418045,0.540858497383611,0.478811613237779,0.514354373711173,0.468538433562744,0.400965733888959,0.454073728577055,0.454506290395489,0.422756610963824,0.477050693286942,0.381204384414033,0.511714264739525,0.488958192254035,0.45675894356122,0.542625377168715,0.456906294503764,0.550731287213329,0.484286025715907,0.525011092547515,0.514935753944229,0.381390144396148,0.476601400533797,0.474451888767884,0.490870086905395,0.55024398942633,0.451528317899179,0.389994154347388,0.439840564899311,10,0.508941094534738,0
